label,ensemble,confidence,loss_based,entropy,inverted
0,0.29276901483535767,0.13241197168827057,0.3335736393928528,0.5318738222122192,0
0,0.5316752791404724,0.38378825783729553,0.6781119108200073,0.5345761179924011,0
1,0.6071928143501282,0.46455898880958557,0.7701953053474426,0.5664555430412292,0
0,0.8990558981895447,0.95891934633255,0.999218225479126,0.5790042877197266,0
1,0.842756450176239,0.8484622836112976,0.9880698323249817,0.5407180786132812,0
0,0.6551273465156555,0.5286261439323425,0.8347607254981995,0.5488632321357727,0
1,0.6768182516098022,0.5706068277359009,0.8694422841072083,0.5039930939674377,0
0,0.8021098971366882,0.7709476947784424,0.970372200012207,0.5279096364974976,0
0,0.7822455167770386,0.7354201078414917,0.9588947296142578,0.5225980281829834,0
1,0.8449981808662415,0.8529282808303833,0.9888157248497009,0.541502833366394,0
1,0.8261121511459351,0.7743097543716431,0.9713408946990967,0.6392592787742615,0
1,0.5743302702903748,0.42927834391593933,0.7306896448135376,0.5517152547836304,0
1,0.698527455329895,0.6015191078186035,0.8915183544158936,0.5065622329711914,0
1,0.796292245388031,0.7603851556777954,0.9671998620033264,0.5262911915779114,0
1,0.6224677562713623,0.48312535881996155,0.7904037237167358,0.565280556678772,0
0,0.26662585139274597,0.09952932596206665,0.27576613426208496,0.5825383067131042,0
1,0.5961135029792786,0.4526434540748596,0.7569684386253357,0.5613438487052917,0
1,0.34783101081848145,0.19157299399375916,0.42670705914497375,0.5025947690010071,0
1,0.7627427577972412,0.7033613324165344,0.9464545845985413,0.5140817761421204,0
0,0.6403674483299255,0.5077045559883118,0.8152855038642883,0.5558571815490723,0
0,0.7917218208312988,0.752178966999054,0.9645973443984985,0.5250564217567444,0
1,0.6969189643859863,0.5914891958236694,0.8846597671508789,0.5322969555854797,0
1,0.5086687803268433,0.3594084084033966,0.6490813493728638,0.5263644456863403,0
0,0.2777300179004669,0.11454065144062042,0.30284008383750916,0.5538886189460754,0
1,0.36362797021865845,0.20801320672035217,0.45078304409980774,0.5005473494529724,0
0,0.6235418915748596,0.4845772385597229,0.7919356822967529,0.5646836161613464,0
1,0.7413432002067566,0.6650830507278442,0.9287393093109131,0.5190712213516235,0
0,0.5293198823928833,0.38803285360336304,0.6831026077270508,0.5043285489082336,0
1,0.5840352773666382,0.4396776258945465,0.7424430847167969,0.5559350252151489,0
1,0.8386852145195007,0.8404026031494141,0.9866533279418945,0.5393141508102417,0
0,0.7975034713745117,0.7625734210014343,0.9678733348846436,0.5266237854957581,0
0,0.7178442478179932,0.6252150535583496,0.9066166281700134,0.5255576968193054,0
1,0.9105133414268494,0.9903667569160461,0.999958336353302,0.5719163417816162,0
0,0.39644283056259155,0.2285902202129364,0.48004141449928284,0.5649508833885193,0
0,0.8534943461418152,0.8405143022537231,0.9866735935211182,0.6130959391593933,0
