label,ensemble,confidence,loss_based,entropy,inverted
0,0.2806392014026642,0.11814311891794205,0.3091571033000946,0.5485955476760864,0
0,0.47965070605278015,0.32882148027420044,0.6117120981216431,0.5171864032745361,0
1,0.5630881190299988,0.41725412011146545,0.716980516910553,0.546971321105957,0
0,0.8769016861915588,0.918651819229126,0.9968054890632629,0.5535938143730164,0
1,0.7245733737945557,0.6405771970748901,0.9156109690666199,0.5104905962944031,0
0,0.6888129115104675,0.5788462162017822,0.8756008744239807,0.5351705551147461,0
1,0.804940938949585,0.7761355042457581,0.9718587398529053,0.5287162661552429,0
0,0.8183307647705078,0.801097571849823,0.9783780574798584,0.5327025055885315,0
0,0.851798951625824,0.8665995597839355,0.9909302592277527,0.5439351201057434,0
1,0.8080123662948608,0.7817990183830261,0.9734289050102234,0.5296056270599365,0
1,0.8831719160079956,0.9164344072341919,0.9966211915016174,0.5897482633590698,0
1,0.5749577283859253,0.42995014786720276,0.7314518094062805,0.5519846081733704,0
1,0.8500842452049255,0.8631352186203003,0.9904181361198425,0.5433145761489868,0
1,0.7876815795898438,0.7449917793273926,0.9622163772583008,0.523991584777832,0
1,0.6867533326148987,0.5756697654724121,0.8732507824897766,0.5359252691268921,0
0,0.26118695735931396,0.09061925858259201,0.25905221700668335,0.6065918803215027,0
1,0.6542553305625916,0.5166609883308411,0.8238093256950378,0.5903360247612,0
1,0.3566185235977173,0.20072783529758453,0.440195232629776,0.501246452331543,0
1,0.8169034123420715,0.8094261288642883,0.9803282618522644,0.5050084590911865,0
0,0.6107746958732605,0.4674808084964752,0.7734213471412659,0.572068989276886,0
0,0.6955155730247498,0.5971435904502869,0.8885614275932312,0.5061677694320679,0
1,0.7044917941093445,0.6035096645355225,0.8928458094596863,0.5297478437423706,0
1,0.5453264713287354,0.39830702543258667,0.6951079368591309,0.5398023724555969,0
0,0.30134499073028564,0.14203524589538574,0.34954601526260376,0.5235623121261597,0
1,0.3631777763366699,0.20754560828208923,0.45010724663734436,0.5005830526351929,0
0,0.5888210535049438,0.43803319334983826,0.7405908107757568,0.5868570804595947,0
1,0.7579741477966309,0.6946621537208557,0.9427126049995422,0.5151211023330688,0
0,0.6641570329666138,0.5532286167144775,0.8557702898979187,0.5027872323989868,0
1,0.4951552450656891,0.3451414406299591,0.6317884922027588,0.5219163298606873,0
1,0.830132782459259,0.8236868381500244,0.9834179878234863,0.5364539623260498,0
0,0.8340647220611572,0.831335723400116,0.9849490523338318,0.5377539396286011,0
0,0.6612047553062439,0.5374242067337036,0.8425029516220093,0.546169638633728,0
1,0.8899552822113037,0.9466966390609741,0.9986673593521118,0.5590482950210571,0
0,0.3745238482952118,0.19972336292266846,0.43872547149658203,0.5957215428352356,0
0,0.7847137451171875,0.6802761554718018,0.9361631274223328,0.6906903386116028,0
1,0.4174891710281372,0.263886421918869,0.5282647609710693,0.5031435489654541,0
0,0.7335116863250732,0.6545019149780273,0.9232497215270996,0.5120550394058228,0
0,0.5355612635612488,0.39540645480155945,0.6917292475700378,0.5035348534584045,0
0,0.8755791187286377,0.9158474206924438,0.9965714812278748,0.5530577898025513,0
0,0.8663066625595093,0.8727426528930664,0.991799533367157,0.6024489998817444,0
0,0.5525234937667847,0.388135701417923,0.683223307132721,0.6198992729187012,0
1,0.7140920758247375,0.619048535823822,0.9028333425521851,0.5266968607902527,0
