label,ensemble,confidence,loss_based,entropy,inverted
1,0.5115969181060791,0.3625049591064453,0.6528041958808899,0.5273659825325012,0
0,0.6140406131744385,0.4718318581581116,0.7782129645347595,0.5701134204864502,0
1,0.8934692144393921,0.9543585181236267,0.9990305304527283,0.5605679750442505,0
1,0.6613121032714844,0.5375804901123047,0.8426381945610046,0.5461230278015137,0
0,0.28862646222114563,0.12764647603034973,0.3255213499069214,0.5367966890335083,0
1,0.27228641510009766,0.10749882459640503,0.29029712080955505,0.5658400654792786,0
1,0.8463392853736877,0.8556097149848938,0.9892503619194031,0.5419763922691345,0
1,0.8582335710525513,0.8797042369842529,0.9927254915237427,0.5463082194328308,0
1,0.394771933555603,0.22646008431911469,0.4770545959472656,0.5668303966522217,0
1,0.2899777293205261,0.12921103835105896,0.32817593216896057,0.5351146459579468,0
1,0.6623624563217163,0.5391126275062561,0.8439592719078064,0.545668363571167,0
0,0.5985270738601685,0.45523741841316223,0.7598576545715332,0.5624452829360962,0
0,0.8002369999885559,0.767533004283905,0.9693681597709656,0.5273829102516174,0
0,0.845730185508728,0.8543909192085266,0.9890540242195129,0.5417609214782715,0
0,0.5124058723449707,0.36336082220077515,0.6538313031196594,0.5276449918746948,0
1,0.29428982734680176,0.1341400146484375,0.3364696502685547,0.5302297472953796,0
1,0.5920021533966064,0.44822701811790466,0.7520365715026855,0.5594834089279175,0
1,0.6168291568756104,0.47555017471313477,0.7822805047035217,0.5684842467308044,0
1,0.5260820984840393,0.3778507709503174,0.671099841594696,0.5325090289115906,0
0,0.8500988483428955,0.8631646037101746,0.9904225468635559,0.5433197617530823,0
1,0.6777674555778503,0.5441796183586121,0.8482732772827148,0.6039316654205322,0
0,0.7244234085083008,0.6361578106880188,0.9130854606628418,0.5236304998397827,0
0,0.5537242293357849,0.40725746750831604,0.7054826021194458,0.5431411266326904,0
1,0.38880953192710876,0.21878182888031006,0.4662095010280609,0.5740649700164795,0
0,0.8846855759620667,0.935295581817627,0.9980132579803467,0.5568103194236755,0
1,0.6126441955566406,0.46997228264808655,0.7761669158935547,0.5709425806999207,0
0,0.6336814165115356,0.49842569231987,0.8061527013778687,0.559249997138977,0
0,0.7362416982650757,0.6562405228614807,0.9241701364517212,0.5203871726989746,0
0,0.6291322112083435,0.4921799600124359,0.799828827381134,0.5616436004638672,0
0,0.8936200737953186,0.9442341923713684,0.9985377192497253,0.5825565457344055,0
1,0.7713854312896729,0.7166329622268677,0.951856791973114,0.5199472904205322,0
0,0.8021860718727112,0.7710869312286377,0.9704126715660095,0.5279312133789062,0
1,0.6861851215362549,0.5747960805892944,0.8725990653038025,0.5361352562904358,0
1,0.884332537651062,0.934535562992096,0.9979647397994995,0.5566620826721191,0
0,0.7912893891334534,0.7514066696166992,0.9643460512161255,0.5249412655830383,0
1,0.8859483003616333,0.938017725944519,0.9981819987297058,0.5573421120643616,0
0,0.26519641280174255,0.09735172241926193,0.2717290222644806,0.5878205895423889,0
0,0.7889350056648254,0.7472147941589355,0.9629631042480469,0.5243192315101624,0
0,0.29186320304870605,0.13137756288051605,0.3318341374397278,0.532892644405365,0
0,0.5441130995750427,0.3970150053501129,0.6936039328575134,0.5393276810646057,0
0,0.6337518692016602,0.49852293729782104,0.8062500357627869,0.559213399887085,0
1,0.6563904285430908,0.5304455757141113,0.8363831639289856,0.5482947826385498,0
1,0.2922195792198181,0.13178497552871704,0.3325198292732239,0.532488226890564,0
0,0.675865650177002,0.5591145157814026,0.8605064153671265,0.5400863885879517,0
0,0.6641674041748047,0.541753351688385,0.8462180495262146,0.5448940396308899,0
0,0.45264124870300293,0.29726773500442505,0.57192462682724,0.5248216390609741,0
1,0.5027130842208862,0.35661444067955017,0.6457131505012512,0.5089102983474731,0
1,0.5904219746589661,0.44653043150901794,0.7501376867294312,0.5587736368179321,0
0,0.7248451709747314,0.6368650197982788,0.9134929180145264,0.5235099792480469,0
1,0.6409000754356384,0.5084488391876221,0.8160046339035034,0.5555932521820068,0
0,0.9049679040908813,0.9750626683235168,0.999716579914093,0.5752809047698975,0
0,0.8809539675712585,0.9272871017456055,0.9974703192710876,0.5552550554275513,0
0,0.6012951731681824,0.45821359753608704,0.7631658315658569,0.5637168288230896,0
1,0.49124324321746826,0.3410187363624573,0.6267473101615906,0.5206840634346008,0
0,0.6528533101081848,0.5150526165962219,0.8222994804382324,0.5895622968673706,0
0,0.8170739412307739,0.7987244725227356,0.9778022170066833,0.532316267490387,0
0,0.8814830183982849,0.9119934439659119,0.9962353110313416,0.5909575819969177,0
0,0.6898288726806641,0.5587031245231628,0.8601789474487305,0.6113801598548889,0
1,0.6259334087371826,0.48781996965408325,0.7953287363052368,0.5633695125579834,0
0,0.5520550012588501,0.4054771959781647,0.7034251689910889,0.5424700975418091,0
1,0.8968005180358887,0.9616655707359314,0.9993211627006531,0.5620289444923401,0
1,0.6345686316490173,0.49965018033981323,0.8073757886886597,0.5587912797927856,0
1,0.6277138590812683,0.490243524312973,0.7978388667106628,0.5624043941497803,0
1,0.27337557077407837,0.10894602537155151,0.29289674758911133,0.5631923079490662,0
0,0.8338509202003479,0.8309182524681091,0.9848676919937134,0.5376825928688049,0
1,0.6603364944458008,0.5361603498458862,0.8414067625999451,0.5465481877326965,0
0,0.6817272901535034,0.5679787397384644,0.8674346804618835,0.5378097891807556,0
1,0.5957217812538147,0.45222246646881104,0.7564989924430847,0.5611656904220581,0
1,0.845681369304657,0.8542932868003845,0.9890382289886475,0.5417436361312866,0
0,0.5390145182609558,0.39158910512924194,0.687269926071167,0.5373544096946716,0
0,0.8390310406684875,0.8410847187042236,0.9867767691612244,0.5394322872161865,0
1,0.8998793959617615,0.968456506729126,0.9995435476303101,0.5633968710899353,0
1,0.6803345680236816,0.5658623576164246,0.8658025860786438,0.5383429527282715,0
0,0.8500931262969971,0.8631531596183777,0.9904208183288574,0.5433177947998047,0
0,0.7092875838279724,0.6112294793128967,0.897890031337738,0.5281988978385925,0
1,0.5125489234924316,0.36351221799850464,0.6540128588676453,0.5276944637298584,0
